Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
14,RIAU,KAMPAR,KAMPAR,1401022034,PULAU SARAK,BUM DESA PULAU SARAK JAYA PULAU SARAK,3
14,RIAU,KAMPAR,KAMPAR,1401022035,KOTO TIBUN,BUM DESA KOTO BOWANG KOTO TIBUN,2
14,RIAU,KAMPAR,KAMPAR,1401022036,RANAH SINGKUANG,BUM DESA BINA KARYA RANAH SINGKUANG,4
14,RIAU,KAMPAR,TAMBANG,1401032001,TAMBANG,BUM DESA TAMBANG MANDIRI TAMBANG,3
14,RIAU,KAMPAR,TAMBANG,1401032002,KUAPAN,BUM DESA SAKINAH LESTARI KUAPAN,5
14,RIAU,KAMPAR,TAMBANG,1401032003,GOBAH,BUM DESA GOBAH ANUGERAH GOBAH,4
14,RIAU,KAMPAR,TAMBANG,1401032004,TELUK KENIDAI,BUM DESA BERMARWAH TELUK KENIDAI,1
14,RIAU,KAMPAR,TAMBANG,1401032005,AURSATI,BUM DESA PERMATA SAKTI AURSATI,3
14,RIAU,KAMPAR,TAMBANG,1401032006,PADANG LUAS,BUM DESA MITRA MUDA PADANG LUAS,1
14,RIAU,KAMPAR,TAMBANG,1401032007,TERANTANG,BUM DESA SEMANGAT BARU TERANTANG,15
14,RIAU,KAMPAR,TAMBANG,1401032008,KUALU,BUM DESA MULTI BISNIS MANAJEMEN KUALU,2
14,RIAU,KAMPAR,TAMBANG,1401032009,RIMBO PANJANG,BUM DESA MAHKOTA BERDURI RIMBO PANJANG,3
14,RIAU,KAMPAR,TAMBANG,1401032010,PARIT BARU,BUM DESA MATAHARI HARAPAN PARIT BARU,3
14,RIAU,KAMPAR,TAMBANG,1401032011,KEMANG INDAH,BUM DESA SAKINAH KEMANG INDAH,3
14,RIAU,KAMPAR,TAMBANG,1401032012,KUALU NENAS,BUM DESA AGRO NENAS KUALU NENAS,9
14,RIAU,KAMPAR,TAMBANG,1401032013,TARAI BANGUN,BUM DESA TAIBA SMART TARAI BANGUN,5
14,RIAU,KAMPAR,TAMBANG,1401032014,SUNGAI PINANG,BUM DESA PINANG JAYA SUNGAI PINANG,4
14,RIAU,KAMPAR,TAMBANG,1401032015,BALAM JAYA,BUM DESA JAYA BERSAMA BALAM JAYA,
14,RIAU,KAMPAR,TAMBANG,1401032016,PULAUPERMAI,BUM DESA CITRA PERMAI PULAU PERMAI,6
14,RIAU,KAMPAR,TAMBANG,1401032017,PALUNGRAYA,BUM DESA PALUNG SEJAHTERA PALUNG RAYA,3
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042004,GUNUNG BUNGSU,BUM DESA MUDA BERKARYA GUNUNG BUNGSU,
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042005,KOTO TUO,BUM DESA MAJU BERSAMA KOTO TUO,3
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042006,BALUNG,BUM DESA SETINGKAI BALUNG,1
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042007,MUARA TAKUS,BUM DESA ISTANA MAHLIGAI MUARA TAKUS,5
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042010,PULAU GADANG,BUM DESA KOTO PANJANG SEPAKAT PULAU GADANG,30
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042011,TANJUNG ALAI,BUM DESA KOTO SEPAKAT TANJUNG ALAI,5
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042012,RANAH SUNGKAI,BUM DESA BARROKAH RANAH SUNGKAI,
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042013,LUBUK AGUNG,BUM DESA JAYA AGUNG LUBUK AGUNG,2
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042014,KOTO MESJID,BUM DESA KAMPUNG PATIN KOTO MESJID,28
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042016,PONGKAI ISTIQOMAH,BUM DESA HARAPAN NEGERI PONGKAI ISTIQOMAH,1
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042017,BINAMANG,BUM DESA BINA JAYA BINAMANG,2
14,RIAU,KAMPAR,XIII KOTO KAMPAR,1401042019,KOTO TUO BARAT,BUM DESA KOBAR MANDIRI KOTO TUO BARAT,4
14,RIAU,KAMPAR,KUOK,1401052001,KUOK,BUM DESA KUOK SEJAHTERA KUOK,1
14,RIAU,KAMPAR,KUOK,1401052005,MERANGIN,BUM DESA MESRA MERANGIN,2
14,RIAU,KAMPAR,KUOK,1401052006,EMPAT BALAI,BUM DESA HIDAYAH BERSAMA EMPAT BALAI,4
14,RIAU,KAMPAR,KUOK,1401052007,PULAU JAMBU,BUM DESA BAROKAH  SEJAHTERA PULAU JAMBU,1
14,RIAU,KAMPAR,KUOK,1401052008,SILAM,BUM DESA SILAM MAKMUR SILAM,
14,RIAU,KAMPAR,KUOK,1401052010,BUKIT MELINTANG,BUM DESA BATOBO MANDIRI BUKIT MELINTANG,3
14,RIAU,KAMPAR,KUOK,1401052011,PULAU TERAP,BUM DESA TERAP ABADI PULAU TERAP,1
14,RIAU,KAMPAR,KUOK,1401052012,LERENG,BUM DESA HARAPAN LERENG LERENG,2
14,RIAU,KAMPAR,KUOK,1401052013,BATULANGKA KECIL,BUM DESA TUNAS MUDA BERKARYA BATU LANGKA KECIL,2
14,RIAU,KAMPAR,SIAK HULU,1401062001,PANGKALAN BARU,BUM DESA BINTANG TERANG PANGKALAN BARU,4
14,RIAU,KAMPAR,SIAK HULU,1401062002,DESA BARU,BUM DESA MITRA BARU DESA BARU,4
14,RIAU,KAMPAR,SIAK HULU,1401062003,TERATAK BULUH,BUM DESA KITO BASAMO TERATAK BULUH,5
14,RIAU,KAMPAR,SIAK HULU,1401062005,LUBUK SIAM,BUM DESA MAJU BERSAMA LUBUK SIAM,
14,RIAU,KAMPAR,SIAK HULU,1401062006,BULUH CINA,BUM DESA JAYA MANDIRI BULUH CINA,2
14,RIAU,KAMPAR,SIAK HULU,1401062007,BULUH NIPIS,BUM DESA SEJAHTERA BERSAMA BULUH NIPIS,5
14,RIAU,KAMPAR,SIAK HULU,1401062011,TANAH MERAH,BUM DESA TAMER MANDIRI TANAH MERAH,3
14,RIAU,KAMPAR,SIAK HULU,1401062012,PANDAU JAYA,BUM DESA MAJU JAYA PANDAU JAYA,4
14,RIAU,KAMPAR,SIAK HULU,1401062013,TANJUNG BALAM,BUM DESA SEMOGA BERKAH TANJUNG BALAM,9
14,RIAU,KAMPAR,SIAK HULU,1401062014,KEPAU JAYA,BUM DESA JAYA BERSAMA KEPAU JAYA,4
14,RIAU,KAMPAR,SIAK HULU,1401062015,PANGKALAN SERIK,BUM DESA HARAPAN BERSAMA PANGKALAN SERIK,5
14,RIAU,KAMPAR,SIAK HULU,1401062016,KUBANG JAYA,BUM DESA TERATAI KELULUT KUBANG JAYA,12
14,RIAU,KAMPAR,KAMPAR KIRI,1401072003,KUNTU,BUM DESA TOEROBA GEMILANG KUNTU,2
14,RIAU,KAMPAR,KAMPAR KIRI,1401072004,PADANG SAWAH,BUM DESA SEJAHTERA BERSAM PADANG SAWAH,
14,RIAU,KAMPAR,KAMPAR KIRI,1401072005,DOMO,BUM DESA MAJU BERSAMA DOMO,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072006,IV KOTO SETINGKAI,BUM DESA AGUNG BERSAMA IV KOTO SETINGKAI,
14,RIAU,KAMPAR,KAMPAR KIRI,1401072008,TELUK PAMAN,BUM DESA SUKA MAJU TELUK PAMAN,1
14,RIAU,KAMPAR,KAMPAR KIRI,1401072013,SUNGAI GERINGGING,BUM DESA HARAPAN MAJU BERSAMA SUNGAI GERINGGING,1
14,RIAU,KAMPAR,KAMPAR KIRI,1401072016,SUNGAI PAKU,BUM DESA BERKAH SUNGAI PAKU,1
14,RIAU,KAMPAR,KAMPAR KIRI,1401072019,MUARA SELAYAH,BUM DESA MUARA MERDEKA MUARA SELAYAH,1
14,RIAU,KAMPAR,KAMPAR KIRI,1401072020,SUNGAI RAMBAI,BUM DESA MAJU BERSAMA SUNGAI RAMBAI,
14,RIAU,KAMPAR,KAMPAR KIRI,1401072021,TANJUNG HARAPAN,BUM DESA RAHMAT BERSAMA TANJUNG HARAPAN,2
14,RIAU,KAMPAR,KAMPAR KIRI,1401072023,SUNGAI RAJA,BUM DESA BINA RAJA SUNGAI RAJA,1
14,RIAU,KAMPAR,KAMPAR KIRI,1401072026,SUNGAI SARIK,BUM DESA SUMBER JAYA SUNGAI SARIK,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072028,LIPAT KAIN UTARA,BUM DESA HARAPAN BERSAMA LIPAT KAIN UTARA,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072029,LIPAT KAIN SELATAN,BUM DESA KHATULISTIWA LIPAT KAIN SELATAN,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072030,KUNTU DARUSSALAM,BUM DESA DARUSSALAM KUNTU DARUSSALAM,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072031,TANJUNGMAS,BUM DESA TANJUNG MANDIRI TANJUNG MAS,5
14,RIAU,KAMPAR,KAMPAR KIRI,1401072032,SUNGAIHARAPAN,BUM DESA KARYA BAKTI SUNGAI HARAPAN,
14,RIAU,KAMPAR,KAMPAR KIRI,1401072033,SUNGAILITI,BUM DESA LITI BERSERI SUNGAI LITI,9
14,RIAU,KAMPAR,KAMPAR KIRI,1401072034,TELUKPAMAN TIMUR,BUM DESA HARAPAN BERSAMA TELUK PAMAN TIMUR,1
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082002,MENTULIK,BUM DESA MULTI KARYA MENTULIK,
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082003,SUNGAI SIMPANG DUA,BUM DESA MAJU BERSAMA SUNGAI SIMPANG DUA,6
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082004,SUNGAI BUNGO,BUM DESA BUNGA RAYA MANDIRI SUNGAI BUNGO,1
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082005,RANTAU KASIH,BUM DESA BANGUN NEGERI RANTAU KASIH,3
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082006,SUNGAI PETAI,BUM DESA BINA HARAPAN SUNGAI PETAI,2
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082007,GADING PERMAI,BUM DESA BERKAH BERSAMA GADING PERMAI,5
14,RIAU,KAMPAR,KAMPAR KIRI HILIR,1401082008,BANGUN SARI,BUM DESA HARAPAN JAYA BANGUN SARI BANGUN SARI,3
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092001,GEMA,BUM DESA GELORA 45 GEMA,5
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092002,TANJUNG BELIT,BUM DESA MANDIRI TANJUNG BELIT,2
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092003,TANJUNG BELIT SELATAN,BUM DESA BAITUL AMANAH TANJUNG BELIT SELATAN,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092005,BATU SANGGAN,BUM DESA KOTO TUO SEJAHTERA BATU SANGGAN,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092006,AUR KUNING,BUM DESA AUR KUNING MANDIRI AUR KUNING,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092007,LUDAI,BUM DESA LUDAI BERSATU LUDAI,1
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092008,TANJUNG KARANG,BUM DESA BINA BARU TANJUNG KARANG,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092010,PANGKALAN KAPAS,BUM DESA USAHA JAYA BERSAMA PANGKALAN KAPAS,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092012,TANJUNG BERINGIN,BUM DESA BERINGIN JAYA TANJUNG BERINGIN,6
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092016,DUA SEPAKAT,BUM DESA SEPAKAT BERSAMA DUA SEPAKAT,1
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092017,TERUSAN,BUM DESA MAJU BERSAMA TERUSAN,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092018,DERAS TAJAK,BUM DESA JAYA BERSAMA DERAS TAJAK,3
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092021,TANJUNG PERMAI,BUM DESA TUAH SAKATO TANJUNG PERMAI,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092022,BUKITBETUNG,BUM DESA TUNAS HARAPAN ABADI BUKIT BETUNG,
14,RIAU,KAMPAR,KAMPAR KIRI HULU,1401092024,LUBUK BINGAU,BUM DESA SUKSES MANDIRI LUBUK BIGAU,5
14,RIAU,KAMPAR,TAPUNG,1401102001,PETAPAHAN,BUM DESA PETAPAHAN MANDIRI PETAPAHAN,
14,RIAU,KAMPAR,TAPUNG,1401102002,PANTAI CERMIN,BUM DESA PANCER JAYA PANTAI CERMIN,3
14,RIAU,KAMPAR,TAPUNG,1401102003,PATAHAPAN JAYA,BUM DESA MAKMUR JAYA PETAPAHAN JAYA,4
14,RIAU,KAMPAR,TAPUNG,1401102004,MUKTI SARI,BUM DESA BERKAH AMANAH MUKTI SARI,6
14,RIAU,KAMPAR,TAPUNG,1401102005,SUNGAI PUTIH,BUM DESA MITRA USAHA TERATAI SUNGAI PUTIH,3
14,RIAU,KAMPAR,TAPUNG,1401102006,INDRA SAKTI,BUM DESA RAHARJA SENTOSA INDRA SAKTI,12
14,RIAU,KAMPAR,TAPUNG,1401102007,GADING SARI,BUM DESA GADING SARI SEJAHTERA GADING SARI,6
14,RIAU,KAMPAR,TAPUNG,1401102008,SUMBER MAKMUR,BUM DESA SUMBER MAKMUR SUMBER MAKMUR,
14,RIAU,KAMPAR,TAPUNG,1401102009,PANCURAN GADING,BUM DESA REZEKI BERSAMA PANCURAN GADING,5
14,RIAU,KAMPAR,TAPUNG,1401102010,SARI GALUH,BUM DESA MAKMUR BERSAMA SARI GALUH,7
14,RIAU,KAMPAR,TAPUNG,1401102011,TRI MANUNGGAL,BUM DESA MANUNGGAL JAYA SEJAHTERA TRI MANUNGGAL,4
14,RIAU,KAMPAR,TAPUNG,1401102012,AIR TERBIT,BUM DESA BERKAH TIRTA MULYA AIR TERBIT,5
14,RIAU,KAMPAR,TAPUNG,1401102013,TANJUNG SAWIT,BUM DESA BINTANG FLAMBOYAN TANJUNG SAWIT,13
14,RIAU,KAMPAR,TAPUNG,1401102014,PAGARUYUNG,BUM DESA MAKARTI MUKTI TAMA PAGARUYUNG,2
14,RIAU,KAMPAR,TAPUNG,1401102015,SIBUAK,BUM DESA SIBUAK SEJAHTERA SIBUAK,3
14,RIAU,KAMPAR,TAPUNG,1401102016,PELAMBAYAN,BUM DESA SUMBET SEJAHTRA PELAMBAIAN,2
14,RIAU,KAMPAR,TAPUNG,1401102017,KENANTAN,BUM DESA SEJAHTERA KENANTAN SEJAHTERA KENANTAN,3
14,RIAU,KAMPAR,TAPUNG,1401102018,INDRAPURI,BUM DESA INDRAPURI BERKARYA INDRAPURI,3
14,RIAU,KAMPAR,TAPUNG,1401102019,SUNGAI LAMBU MAKMUR,BUM DESA MAKMUR BERSAMA SUNGAI LAMBU MAKMUR,5
14,RIAU,KAMPAR,TAPUNG,1401102020,MUARA MAHAT BARU,BUM DESA BATANG MAHAT MUARA MAHAT BARU,
14,RIAU,KAMPAR,TAPUNG,1401102021,KARYA INDAH,BUM DESA KARYA BERTUAH KARYA INDAH,4
14,RIAU,KAMPAR,TAPUNG,1401102022,KIJANG REJO,BUM DESA JAYA LESTARI KIJANG REJO,4
14,RIAU,KAMPAR,TAPUNG,1401102023,SUNGAI AGUNG,BUM DESA AGUNG MANDIRI SUNGAI AGUNG,4
14,RIAU,KAMPAR,TAPUNG,1401102024,BENCAH KELUBI,BUM DESA KELUBI BERTUAH BENCAH KELUBI,5
14,RIAU,KAMPAR,TAPUNG,1401102025,BATUGAJAH,BUM DESA LINGA BAYU JAYA BATU GAJAH,3
14,RIAU,KAMPAR,TAPUNG HILIR,1401112001,KOTO GARO,BUM DESA MANDIRI BERSAMA KOTO GARO,7
14,RIAU,KAMPAR,TAPUNG HILIR,1401112002,SEKIJANG,BUM DESA MAJU BASAMO SEKIJANG,4
14,RIAU,KAMPAR,TAPUNG HILIR,1401112003,BERINGIN LESTARI,BUM DESA MAJU JAYA BERINGIN LESTARI,3
14,RIAU,KAMPAR,TAPUNG HILIR,1401112004,KOTA BANGUN,BUM DESA MAJU BERSAMA KOTA BANGUN,3
14,RIAU,KAMPAR,TAPUNG HILIR,1401112005,CINTA DAMAI,BUM DESA USAHA MITRA SEJAHTERA CINTA DAMAI,4
14,RIAU,KAMPAR,TAPUNG HILIR,1401112006,SUKA MAJU,BUM DESA MAJU BERSAMA SUKA MAJU,5
14,RIAU,KAMPAR,TAPUNG HILIR,1401112007,KOTA BARU,BUM DESA BERKAH BERSAMA KOTA BARU,6
14,RIAU,KAMPAR,TAPUNG HILIR,1401112008,TEBING LESTARI,BUM DESA MANDIRI LESTARI TEBING LESTARI,3
14,RIAU,KAMPAR,TAPUNG HILIR,1401112009,TANAH TINGGI,BUM DESA MAJU JAYA TANAH TINGGI,7
14,RIAU,KAMPAR,TAPUNG HILIR,1401112010,KOTO AMAN,BUM DESA SUMBER SEJAHTERA KOTO AMAN,4
14,RIAU,KAMPAR,TAPUNG HILIR,1401112011,TAPUNG LESTARI,BUM DESA TUNAS HARAPAN TAPUNG LESTARI,4
14,RIAU,KAMPAR,TAPUNG HILIR,1401112012,TAPUNG MAKMUR,BUM DESA MAKARTI TAMA PERKASA TAPUNG MAKMUR,11
14,RIAU,KAMPAR,TAPUNG HILIR,1401112013,TANDAN SARI,BUM DESA MITRA SEHATI TANDAN SARI,7
14,RIAU,KAMPAR,TAPUNG HILIR,1401112014,GERBANG SARI,BUM DESA RIZKUNA GERBANG SARI,5
14,RIAU,KAMPAR,TAPUNG HILIR,1401112015,KIJANG JAYA,BUM DESA EKA JAYA KIJANG JAYA,4
14,RIAU,KAMPAR,TAPUNG HILIR,1401112016,KIJANG MAKMUR,BUM DESA JAYA MAKMUR ABADI KIJANG MAKMUR,6
14,RIAU,KAMPAR,TAPUNG HULU,1401122001,SENAMA NENEK,BUM DESA SEJAHTERA BERSAMA SENAMA NENEK,1
14,RIAU,KAMPAR,TAPUNG HULU,1401122002,KASIKAN,BUM DESA KASIKAN MAJU BERSAMA KASIKAN,1
14,RIAU,KAMPAR,TAPUNG HULU,1401122003,BUKIT KEMUNING,BUM DESA NUSA BHAKTI BUKIT KEMUNING,65
14,RIAU,KAMPAR,TAPUNG HULU,1401122004,DANAU LANCANG,BUM DESA CITA MANDIRI DANAU LANCANG,1
14,RIAU,KAMPAR,TAPUNG HULU,1401122005,MUARA INTAN,BUM DESA MUARA BERKAH MUARA INTAN,3
14,RIAU,KAMPAR,TAPUNG HULU,1401122006,INTAN JAYA,BUM DESA INTAN MANDIRI INTAN JAYA,
14,RIAU,KAMPAR,TAPUNG HULU,1401122007,TANAH DATAR,BUM DESA SERASI TANAH DATAR,4
14,RIAU,KAMPAR,TAPUNG HULU,1401122008,RIMBA JAYA,BUM DESA MAKMUR SEJAHTERA RIMBA JAYA,5
14,RIAU,KAMPAR,TAPUNG HULU,1401122009,RIMBA MAKMUR,BUM DESA JAYA MAKMUR LESTARI RIMBA MAKMUR,3
14,RIAU,KAMPAR,TAPUNG HULU,1401122010,RIMBA BERINGIN,BUM DESA MAKARTI HANDAYANI RIMBA BERINGIN,48
14,RIAU,KAMPAR,TAPUNG HULU,1401122011,SUKARAMAI,BUM DESA BERKAH MANDIRI SUKARAMAI,
14,RIAU,KAMPAR,TAPUNG HULU,1401122012,SUMBER SARI,BUM DESA SUMBER KARYA MANDIRI SUMBER SARI,1
14,RIAU,KAMPAR,TAPUNG HULU,1401122013,KUSAU MAKMUR,BUM DESA MITRA AGRO LESTARI KUSAU MAKMUR,
14,RIAU,KAMPAR,TAPUNG HULU,1401122014,TALANG DANTO,BUM DESA MAJU BERSAMA TALANG DANTO,8
14,RIAU,KAMPAR,SALO,1401132001,SALO,BUM DESA MAJU BERSAMA SALO,2
14,RIAU,KAMPAR,SALO,1401132002,SIABU,BUM DESA BINA MULYA USAHA SIABU,10
14,RIAU,KAMPAR,SALO,1401132003,SALO TIMUR,BUM DESA HARAPAN SALO TIMUR,4
14,RIAU,KAMPAR,SALO,1401132004,SEPUNGGUK,BUM DESA SIPUNGGUK SEJAHTERA SIPUNGGUK,4
14,RIAU,KAMPAR,SALO,1401132005,GANTING DAMAI,BUM DESA BINA MANDIRI GANTING DAMAI,5
14,RIAU,KAMPAR,SALO,1401132006,GANTING,BUM DESA GANTING JAYA SEJAHTERA GANTING,1
14,RIAU,KAMPAR,RUMBIO JAYA,1401142001,PULAU PAYUNG,BUM DESA PAYUNG SEJAHTERA PULAU PAYUNG,1
14,RIAU,KAMPAR,RUMBIO JAYA,1401142002,TERATAK,BUM DESA MITRA TERATAK,3
14,RIAU,KAMPAR,RUMBIO JAYA,1401142003,ALAM PANJANG,BUM DESA ALAMPANJANG SEJAHTERA ALAM PANJANG,1
14,RIAU,KAMPAR,RUMBIO JAYA,1401142004,BUKIT KERATAI,BUM DESA USAHA BERSAMA BUKIT KRATAI,
14,RIAU,KAMPAR,RUMBIO JAYA,1401142005,BATANG BETINDAH,BUM DESA SEJAHTERA BERSAMA BATANG BATINDIH,3
14,RIAU,KAMPAR,RUMBIO JAYA,1401142006,TAMBUSAI,BUM DESA SINAR JAYA TAMBUSAI,15
14,RIAU,KAMPAR,RUMBIO JAYA,1401142007,SIMPANG PETAI,BUM DESA BERKAH MAJU SIMPANG PETAI,3
14,RIAU,KAMPAR,BANGKINANG,1401152001,PULAU LAWAS,BUM DESA BAROKAH PULAU LAWAS,7
14,RIAU,KAMPAR,BANGKINANG,1401152002,MUARA UWAI,BUM DESA SEJAHTERA MUARA UWAI,2
14,RIAU,KAMPAR,BANGKINANG,1401152003,LABOY JAYA,BUM DESA MITRA USAHA LABOY JAYA,3
14,RIAU,KAMPAR,BANGKINANG,1401152004,BUKITPAYUNG,BUM DESA MITRA MANDIRI BUKIT PAYUNG,3
14,RIAU,KAMPAR,BANGKINANG,1401152005,SUKA MULYA,BUM DESA SUMBER MULYA SUKA MULYA,8
14,RIAU,KAMPAR,BANGKINANG,1401152006,BUKIT SEMBILAN,BUM DESA MEKAR JAYA BUKIT SEMBILAN,5
14,RIAU,KAMPAR,BANGKINANG,1401152009,BINUANG,BUM DESA BINUANG MANDIRI BINUANG,6
14,RIAU,KAMPAR,PERHENTIAN RAJA,1401162001,KAMPUNG PINANG,BUM DESA PINANG MAS KAMPUNG PINANG,2
14,RIAU,KAMPAR,PERHENTIAN RAJA,1401162002,PANTAI RAJA,BUM DESA MAKMUR PANTAI RAJA,7
14,RIAU,KAMPAR,PERHENTIAN RAJA,1401162003,HANGTUAH,BUM DESA MAKMUR HANGTUAH,4
14,RIAU,KAMPAR,PERHENTIAN RAJA,1401162004,SIALANG KUBANG,BUM DESA BINTANG MUDA MANDIRI SIALANG KUBANG,22
14,RIAU,KAMPAR,PERHENTIAN RAJA,1401162005,LUBUK SAKAT,BUM DESA HARAPAN BERSAMA LUBUK SAKAT,3
14,RIAU,KAMPAR,KAMPA,1401172001,PULAU BIRANDANG,BUM DESA MULIA PULAU BIRANDANG,
14,RIAU,KAMPAR,KAMPA,1401172002,PULAU RAMBAI,BUM DESA BERSATU PULAU RAMBAI,2
14,RIAU,KAMPAR,KAMPA,1401172003,KAMPAR,BUM DESA KAMPAR SEJAHTERA KAMPAR,4
14,RIAU,KAMPAR,KAMPA,1401172004,KOTO PERAMBAHAN,BUM DESA PEKAN TUA KOTO PERAMBAHAN,4
14,RIAU,KAMPAR,KAMPA,1401172005,SEI PUTIH,BUM DESA USAHA BERSAMA SUNGAI PUTIH,4
14,RIAU,KAMPAR,KAMPA,1401172006,DELI MAKMUR,BUM DESA DELIMA DELI MAKMUR,4
14,RIAU,KAMPAR,KAMPA,1401172007,SUNGAITARAP,BUM DESA EKONOMI KREATIF SUNGAI TARAP,2
14,RIAU,KAMPAR,KAMPA,1401172008,TANJUNGBUNGO,BUM DESA SEJAHTERA TANJUNG BUNGO,7
14,RIAU,KAMPAR,KAMPA,1401172009,SAWAHBARU,BUM DESA MAJU BERSAMA SAWAH BARU,2
14,RIAU,KAMPAR,KAMPAR UTARA,1401182001,MUARA JALAI,BUM DESA MUARA PADANG MUARA JALAI,10
14,RIAU,KAMPAR,KAMPAR UTARA,1401182002,SAWAH,BUM DESA MAJU BERSAMA SAWAH,4
14,RIAU,KAMPAR,KAMPAR UTARA,1401182003,KAMPUNG PANJANG,BUM DESA PURNAMA KAMPAR KAMPUNG PANJANG,11
14,RIAU,KAMPAR,KAMPAR UTARA,1401182004,KAYU ARO,BUM DESA ARO MAKMUR KAYU ARO,5
14,RIAU,KAMPAR,KAMPAR UTARA,1401182005,SEI TONANG,BUM DESA BAROKAH SUNGAI TONANG,6
14,RIAU,KAMPAR,KAMPAR UTARA,1401182006,SEI JALAU,BUM DESA SEJAHTERA BERSAMA SUNGAI JALAU,6
14,RIAU,KAMPAR,KAMPAR UTARA,1401182007,SENDAYAN,BUM DESA SENDAYAN MAKMUR SENDAYAN,4
14,RIAU,KAMPAR,KAMPAR UTARA,1401182008,NAGA BERALIH,BUM DESA RABBANI NAGA BERALIH,3
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192001,SIMALINYANG,BUM DESA MAJU BERSAMA SIMALINYANG,3
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192002,BINA BARU,BUM DESA BINA SEJAHTERA BINA BARU,4
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192003,HIDUP BARU,BUM DESA JAYA BERSAMA HIDUP BARU,2
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192004,KARYA BAKTI,BUM DESA KARYA MANDIRI KARYA BHAKTI,7
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192005,LUBUK SAKAI,BUM DESA LANGGENG MULYO LUBUK SAKAI,3
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192006,PENGHIDUPAN,BUM DESA HAYATI PENGHIDUPAN,3
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192007,MAYANG PONGKAI,BUM DESA JAYA USAHA MAYANG PONGKAI,4
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192008,KOTO DAMAI,BUM DESA MITRA MANDIRI LESTARI KOTO DAMAI,3
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192009,UTAMA KARYA,BUM DESA BERKAH KARYA UTAMA KARYA,4
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192010,BUKIT SAKAI,BUM DESA BANGUN SEJAHTERA BUKIT SAKAI,4
14,RIAU,KAMPAR,KAMPAR KIRI TENGAH,1401192011,MEKAR JAYA,BUM DESA WISNU JAYA MEKAR JAYA,5
14,RIAU,KAMPAR,GUNUNG SAHILAN,1401202001,KEBUN DURIAN,BUM DESA MAJU BERSAMA-SAMA KEBUN DURIAN,3
14,RIAU,KAMPAR,GUNUNG SAHILAN,1401202002,GUNUNG SAHILAN,BUM DESA BINA NEGERI GUNUNG SAHILAN,10
14,RIAU,KAMPAR,GUNUNG SAHILAN,1401202003,GUNUNG SARI,BUM DESA KARYA USAHA BERSAMA GUNUNG SARI,6
14,RIAU,KAMPAR,GUNUNG SAHILAN,1401202004,SUKA MAKMUR,BUM DESA TANI MAKMUR SUKA MAKMUR,5
